latitude,longitude,landcover_type,elevation
6.05108,10.05166,20,511.80979989547296
5.56877,6.88555,50,194.19131790206703
5.54923,6.7597,50,545.5762270980669
7.60603,21.14415,60,264.8084150309488
7.60523,21.13793,40,491.7612259559672
6.48735,12.98863,20,688.3310622292464
7.6136,21.149,10,391.82281622553336
7.61281,21.14289,50,519.1037562337456
7.62573,21.13541,20,766.4183592320006
7.62813,21.15393,20,585.9548604450467
7.12909,17.42621,20,401.3846518285483
6.39501,12.24926,40,803.6467374251782
6.39877,12.24877,40,936.8856939725335
6.20869,10.96609,30,331.4335532167103
5.71367,7.69093,30,764.1994774200544
5.43451,5.88512,50,659.5744575378254
6.30252,11.57245,60,949.9917918198005
6.05674,9.92834,10,611.9037397289983
6.42914,12.4026,60,743.2786650964684
5.48897,6.1888,40,100.16371426189819
6.31342,11.5962,60,999.922747275634
6.28468,11.40312,50,818.6050506097943
6.27681,11.35033,50,145.5864202272038
7.53525,20.14521,50,509.1805969096272
6.33115,11.69059,10,422.3725210473731
6.33053,11.68642,30,611.2395575729236
6.28098,11.35385,40,499.7261381985377
6.28037,11.3498,60,682.3300329823999
6.10527,10.18163,30,441.1110800023862
6.04964,9.81259,20,233.0981595033109
5.44812,5.87887,50,471.0700822182474
6.87903,15.39982,30,216.19890684882898
6.52438,12.96819,10,543.3563277449596
6.28394,11.34927,50,696.4534691649914
6.05243,9.80831,40,210.37362950505656
6.88367,15.39921,20,107.85481419887711
6.883,15.39451,40,903.4092147364651
6.68375,14.02416,40,229.41972786041725
6.28811,11.35281,30,815.6083462751966
6.05417,9.79711,60,905.7509783499111
6.04238,9.719,20,683.2212426117779
5.51561,6.26821,20,505.1986618191924
5.5191,6.26767,30,642.9090055682539
6.08851,9.97885,60,385.2306618483691
5.52319,6.27099,20,409.70156591013097
5.5226,6.26712,20,655.461301653431
5.4876,6.04019,60,472.50964786467375
5.72022,7.54112,40,285.2203363280517
6.52385,12.96537,10,492.23375892453
6.14799,10.34964,30,711.149489073065
6.13297,10.24791,20,354.78568625201956
5.5243,6.27092,60,191.34480175855583
5.52369,6.26706,50,514.8074398017054
6.23201,10.89956,60,956.9879531809049
6.13047,10.20743,50,825.861637935739
5.51858,6.21227,50,840.8521063271887
5.52638,6.23888,40,282.3848350244249
7.6151,21.15283,50,658.7787056690189
6.68403,14.02398,40,561.9999614995172
5.84498,7.40517,40,746.423082724696
5.75845,6.84799,10,730.5922986818638
5.36035,4.34017,40,698.2937754367542
5.88489,7.64154,20,587.4429678694762
5.68985,6.38674,40,490.0839613583186
5.68565,6.35999,30,787.3900932078556
7.87764,21.91788,30,966.2035890016176
6.88693,14.4291,60,642.8258001728934
6.63995,12.69134,10,517.7847994796256
6.4758,11.55895,20,295.8650740698793
6.2043,9.72285,20,188.87961080074422
7.74109,20.77201,60,617.4151327207284
7.54767,19.26814,60,334.2888526487579
5.84678,7.35002,30,849.0739109528052
7.74782,20.77143,50,483.8257186912653
6.83213,13.97912,40,184.39354021870537
6.74193,13.3461,40,620.7842902833308
6.45724,11.38201,50,839.4851278760389
5.7163,6.48771,40,829.5131951501465
7.25785,17.00687,10,100.0926350190935
7.08345,15.73773,40,891.8764677879603
6.24513,9.92665,40,286.40800906858925
5.88742,7.56895,40,761.2474280838651
7.29245,17.22183,10,432.6100075745942
7.29198,17.21843,60,383.08383732498885
7.59291,19.47131,20,873.5446950015829
7.08822,15.7371,40,958.7197202683176
7.08026,15.67992,60,359.6335084003547
6.21191,9.68197,30,883.2978103061575
6.21138,9.67843,40,650.0222567851413
5.72321,6.48664,20,923.4273200467841
7.29775,17.22116,10,738.3340495387906
7.29728,17.21776,40,400.5883502469872
7.59781,19.46086,60,568.5153409403583
7.08505,15.67952,20,554.9620241368068
6.24057,9.85009,40,847.3134016132652
5.71662,6.4216,60,712.9571718308396
6.29751,10.20756,30,426.9507838290287
6.29697,10.20396,50,380.0249267779738
6.37538,10.70654,30,315.55859789778515
6.30092,10.20705,10,681.1350243580523
6.30038,10.20347,20,741.4405055395604
5.89538,7.53152,50,749.2316348706642
5.89873,7.531,20,681.7054983966544
6.6726,12.67218,60,167.11069277352135
6.61192,12.25774,30,415.234326501316
6.5275,11.68423,60,742.882384566536
5.94258,7.79451,30,697.9787289631732
5.91293,7.60116,50,223.99790136883175
5.90208,7.53048,50,430.28896603129687
7.80975,20.82887,40,285.5161741149446
7.32734,17.24001,20,656.8534030031028
7.05711,15.3113,30,512.3264934313887
6.88761,14.12592,20,467.264925211485
6.76501,13.27865,20,444.72472525121293
6.35044,10.46822,10,837.5759014498251
5.94001,7.75543,10,273.8681106417498
5.65833,5.93275,20,983.9697654849443
7.82883,20.92256,50,662.6465581200389
6.00202,8.13874,50,575.6859426360635
5.94335,7.75492,60,128.45716938194664
6.97206,14.65133,30,631.2527607907713
7.26822,16.7014,20,833.8974677817561
7.26864,16.70441,40,791.6843919096432
6.66224,12.49484,50,820.0391980479959
6.50084,11.40469,60,327.0387381035878
6.25569,9.76726,50,866.0339202719223
6.58584,11.95211,50,358.3241945588942
6.33136,10.2475,20,180.64034637715895
5.74958,6.42815,30,804.2286429311538
5.75305,6.42761,20,300.81024473197147
5.75246,6.42381,50,801.066765707706
5.75187,6.42001,40,134.6063854656445
6.30159,10.00315,30,817.8980036437044
6.51923,11.42987,10,115.45124037402368
6.25673,9.68303,20,508.60284592912643
5.87255,7.15868,30,935.5909003776452
6.68827,12.53895,50,463.4627418385114
6.52277,11.42908,60,991.7476788166003
6.52108,11.42998,10,469.0287220283792
6.52049,11.4259,50,142.43428881439561
6.52765,11.45018,60,759.7350726317321
6.52462,11.42908,10,921.3174366604259
6.28709,9.80545,60,562.446808628416
6.04128,8.15335,40,327.6033636464175
5.97368,7.71373,10,532.8271366167307
5.97314,7.71022,30,296.87574970368587
7.3312,17.2379,60,547.3743930519784
6.54857,11.54424,40,721.8790440114291
5.56005,5.07342,50,247.66219346811997
7.26606,16.70259,50,684.1422200286004
7.93547,22.01083,30,831.3139378463814
5.66492,5.68027,20,523.9036811231324
7.80571,20.82693,60,748.8990971673772
6.72282,12.6815,60,571.6700802104945
5.94505,7.43994,30,190.59041460336238
7.03358,14.8725,60,268.9115818072514
6.03018,7.96998,60,655.4968968795337
6.02483,7.93512,20,686.3380838240196
7.83088,20.9197,20,396.7845499228162
6.96574,14.34969,50,268.563694375037
6.95829,14.29614,10,213.3779651348069
6.95067,14.21012,20,181.0146780445172
6.14056,8.64874,40,138.17695479198568
6.33462,9.91635,20,409.2947142585526
6.14388,8.64824,10,585.5173059100034
6.74556,12.70266,10,364.48075555492846
5.99128,7.62823,60,741.6714295516572
6.83993,13.33494,20,574.008817242451
6.07344,8.14134,40,691.9631079141241
5.96629,7.44396,30,910.3289311633644
5.61483,5.20283,40,686.4067418033026
7.57235,18.64506,60,380.21048041352003
7.57071,18.6326,40,429.3673108401489
7.38123,17.20807,50,608.0495725604544
7.99348,21.88805,50,638.700633005464
6.57842,11.47106,60,326.69582598929327
6.45907,10.66038,60,137.10990440371623
5.97901,7.48191,40,812.005398190405
7.32978,16.74982,60,470.73508191405625
5.82148,6.44415,40,975.9183963537511
5.73379,5.88453,60,663.8963081247077
5.7275,5.84454,50,699.9998371278693
7.9964,21.79515,40,462.3000007452119
7.33532,16.75209,10,831.3407078704009
7.33491,16.7491,10,749.5214094485366
7.3345,16.74609,50,362.53956957897253
6.00041,7.57632,40,850.7276337170169
5.82494,6.44361,10,822.365681385326
7.6906,19.35978,60,409.63818807489525
6.916,13.72203,20,807.4461590055905
6.91491,13.71441,40,879.161604428703
6.00376,7.57581,60,158.86608888828547
6.92011,13.7213,40,231.13330676991993
6.73471,12.43803,30,944.0307228516988
6.51076,10.91332,30,362.44665197967106
6.06518,7.95393,20,121.2026540112034
6.00004,7.52936,50,507.1561121759734
5.9711,7.34136,40,698.7545957914382
5.74442,5.88286,60,495.98576883497174
7.78074,19.9504,60,937.1145815252471
7.40907,17.17483,30,784.7674487959375
7.89608,20.83903,40,507.8016055292085
7.78142,19.95562,30,443.84288378278404
7.40862,17.17155,50,973.5463896020609
7.09372,14.90958,30,652.9391963884625
6.96295,13.99063,60,751.7781375723719
6.69123,12.11381,40,188.96393283567977
6.53751,11.06969,50,487.44475726692593
6.12051,8.29392,60,972.6200929675213
7.09822,14.90889,20,130.49898138257356
6.47257,10.60833,20,550.1802173064567
6.13439,8.36272,40,678.0759267945264
6.43696,10.34599,10,284.4012084570926
6.43642,10.34236,20,565.6415415354124
6.03659,7.7005,40,291.4810971853145
5.95966,7.19999,40,760.9701789672034
5.79686,6.14919,30,218.1604307184659
5.79626,6.1453,60,312.73645353235133
6.90749,13.51724,20,825.8766563974398
5.90012,6.79175,60,403.74463382364735
5.80036,6.14864,20,619.3414261636058
5.79976,6.14475,50,248.99999474838827
6.89916,13.43114,50,390.3486025929558
6.59621,11.36796,40,307.4712216722728
6.54182,11.00163,60,824.9860022948102
6.01734,7.53033,30,648.9822011373876
5.84857,6.43605,60,410.58856888774136
5.80387,6.14809,40,333.62445108325437
6.53939,10.96123,10,386.8715662230908
6.01689,7.50505,50,240.86216915839645
5.85144,6.43171,20,567.5271314184354
7.29273,16.11437,20,378.3683947837419
6.9318,13.59841,10,415.321422529348
5.76675,5.86299,20,876.6756698585411
7.18561,15.32644,40,836.0931621594729
6.4022,9.99812,60,151.82523452494695
6.14797,8.31811,30,845.7980379278054
6.00949,7.4122,20,859.3155960957258
6.00895,7.40865,50,965.5734401720333
7.30329,15.85062,10,421.45335903084595
6.72727,11.77829,60,206.91837453692858
6.18482,8.1413,20,199.21572026958128
6.11797,7.70523,60,770.5882723124714
6.62762,11.0722,60,489.3559338385507
6.59235,10.83279,30,961.1482097831245
6.52456,10.37471,30,716.798735700671
6.52402,10.37105,60,559.7639539528627
6.38035,9.40919,10,458.21463294474813
7.2261,15.22272,40,445.32449809047347
6.67495,11.36967,40,878.3990549330238
6.63116,11.07173,50,952.2138421305675
6.52799,10.3742,60,136.04353252483872
6.52745,10.37055,50,592.2316613603616
6.10463,7.57406,60,704.6121292135804
6.10409,7.57053,60,617.7084326317214
5.84981,5.93593,60,403.53368582967596
6.53579,10.40302,50,871.3760983110418
6.53143,10.37369,50,435.88985136123046
7.5483,17.49689,10,727.9835992586724
6.95961,13.27717,60,820.240126621533
6.18908,8.0802,40,640.8540703016766
6.16404,7.9166,30,950.3958503503592
7.30547,15.68983,50,925.4880959935787
6.48216,9.99664,50,409.92517275407505
5.86165,5.94221,60,586.2957110292259
7.56574,17.54411,40,664.3115162167753
6.94239,13.10111,40,138.48519347897246
6.47434,9.92114,40,113.97627758097873
6.19519,8.07571,30,874.3091864857653
7.50583,17.06526,40,359.44333872277207
7.17124,14.66884,10,729.5750114116929
6.47825,9.92414,50,100.82102573944846
6.47771,9.92055,20,839.7278518153696
7.51108,17.06452,40,928.9169179636395
6.45899,9.7727,30,351.0496027512483
6.45846,9.76915,60,836.0707720160273
6.40808,9.43437,20,154.35916600984308
6.15596,7.77479,40,474.30529451915646
6.85757,12.43605,60,419.806895171863
6.82183,12.19224,40,530.8334441166166
6.63336,10.91634,10,421.1216568009997
6.82626,12.19631,50,864.7869890533698
6.82558,12.19169,40,912.9281222317537
6.92409,12.83691,20,511.7449335549436
6.61576,10.75038,20,748.123102334813
5.96969,6.49826,60,676.9147182695756
5.96911,6.49449,40,436.31826934310715
6.66599,11.06323,30,158.7862060272465
5.97314,6.49772,50,495.98083758081845
5.97256,6.49396,50,355.08362854482993
7.61837,17.64445,50,331.59279749506584
7.51742,16.91801,30,130.659985785182
6.64014,10.84197,10,301.96533521323397
5.98295,6.51547,50,204.38603679297248
7.06111,13.66223,30,958.359529621994
6.68719,11.13271,30,585.7595862113913
6.23623,8.14411,40,656.0875774250765
5.98639,6.51493,50,454.9464670985253
6.59629,10.5018,10,450.25128692427614
6.67777,11.02134,30,622.2162366558779
7.04842,12.72928,20,312.5354194587353
7.04773,12.7244,20,433.917091798008
6.45455,8.67019,10,923.0830129639921
6.35095,7.99056,40,272.31595627450025
6.18234,6.90172,40,631.8457580687442
7.25011,14.14285,40,305.9528893454981
6.45787,8.66969,60,827.0111458280685
6.42736,8.46873,20,221.29612725184413
6.35587,8.00049,40,353.2603745533046
6.35481,7.99353,40,612.3038006294344
6.35427,7.99005,10,577.7926594332034
6.19086,6.93399,40,310.03044719263687
6.14132,6.61755,60,884.9790310026877
6.35813,7.99302,20,668.2462842289133
7.4397,15.49545,40,226.24623688281497
7.43903,15.49053,30,958.0810319400011
6.62591,9.766,20,995.6145904981474
6.35973,8.00346,10,442.5073525169227
6.34156,7.88504,10,166.3691197771949
6.02729,5.87281,30,678.4834777552954
8.10151,20.5605,20,218.2743963562364
7.93779,19.2525,30,806.1937969190224
6.93304,11.8395,10,941.9980128304741
6.93241,11.83509,10,349.44594464230227
6.62606,9.74385,50,696.2746459076718
6.36199,7.99599,40,150.47990043138662
6.36145,7.99251,50,170.32352624573795
7.94332,19.2471,40,869.0823047655975
7.94391,19.25175,20,102.12831667639865
6.15568,6.64197,50,671.0922888646325
6.1551,6.63828,50,332.8572053200735
7.95179,19.26489,30,497.0991518980933
7.9512,19.26026,60,142.3353776047794
6.27746,7.40247,50,248.4378965939578
7.67721,17.11352,10,313.05601946884383
6.44816,8.49392,50,372.38915537757373
7.64199,16.81002,60,286.91593152449263
6.45201,8.49688,60,397.3830892119622
6.45148,8.49342,10,541.9162337489906
7.97196,19.27663,30,364.32750297270144
7.96598,19.23019,30,460.56018297807856
7.00495,12.20636,10,311.75203142362875
6.25769,7.20801,40,927.8071036045876
6.06843,5.99591,20,482.79055160935565
7.97209,19.22944,50,239.5510775228351
4.59446,-2.89336,40,317.15171401526356
7.97748,19.27118,10,888.9257122957833
7.97688,19.26654,20,240.19239653268454
7.97269,19.23408,30,910.6462350096298
7.97149,19.22481,20,357.6666247651462
7.97089,19.22019,60,317.1070117535322
7.88774,18.58069,30,854.9834845858247
6.75879,10.49727,60,135.70032061735404
6.26106,7.20749,40,994.2518069907592
6.16295,6.57609,40,823.3377569476801
6.16237,6.57237,40,479.39083965905695
7.50769,15.70987,10,345.36653720004665
6.9021,11.42182,10,723.3553466136148
6.21461,6.86304,10,812.762541835793
6.13758,6.36843,50,776.3211784273004
6.04782,5.79601,60,240.6414050205424
7.89576,18.0959,50,843.8880133269145
6.82346,10.34569,40,226.72288199548478
6.55405,8.54445,60,607.051868003602
6.31988,7.02109,60,338.5591851017151
6.1292,5.80818,60,916.5680244907778
8.05113,19.26304,40,585.0227593517841
7.98289,18.72739,60,525.7246446945624
6.55736,8.54394,30,198.39570922746887
6.38763,7.43562,20,208.02945088023534
6.26219,6.62918,40,541.147044470227
8.0801,19.4422,30,858.4911403659563
8.05136,19.21589,30,729.2883333429631
6.76285,9.88923,60,877.5712252589974
6.56121,8.54691,40,709.0147691979153
6.56068,8.54344,30,309.9058715252297
6.13628,5.80707,40,519.7614606487123
6.13565,5.80308,50,780.6610155459737
8.26774,20.88919,50,697.9810432889315
8.06102,19.24291,40,562.4914329283647
8.06042,19.23828,20,221.38961744292956
6.55468,8.45927,60,801.518330640544
6.37735,7.30255,30,425.6089309820575
6.36241,7.206,40,850.378528144444
6.27649,6.65336,50,151.61023906342433
6.22789,6.34274,20,168.88284073224685
8.07625,19.26466,30,178.61750575046756
7.59439,15.63224,20,850.6117659651941
7.59368,15.62711,50,615.4088080702667
6.55853,8.46223,60,230.28487724545687
6.558,8.45876,20,287.78721307931187
6.55747,8.4553,20,541.6484568175465
6.54904,8.39985,20,293.1032450782611
6.38898,7.35556,50,448.4285255837258
6.33736,7.02207,50,624.7946426934184
8.00252,18.64726,10,558.04322379781
7.17887,12.63819,20,786.3215772015653
6.99583,11.37414,60,642.7623886821343
6.56184,8.46172,10,593.2926852716083
6.56132,8.45826,50,673.1482375805398
6.56079,8.45479,60,526.9932117180082
6.55341,8.40628,30,856.0954239029751
6.55289,8.40282,60,991.3428058631844
8.14445,19.69809,60,961.2190305259423
8.08911,19.26781,10,468.7494017687467
7.60677,15.65162,60,414.28291625721545
7.14492,12.37502,50,938.3784284296207
7.09584,12.03571,60,873.8235148511211
6.99946,11.37378,20,594.8805811385066
6.61145,8.76639,50,719.1512757727769
6.57095,8.49934,30,771.7919448750228
6.56727,8.47508,30,868.4386249268405
6.55673,8.40578,50,277.3365815820739
6.55199,8.37459,50,180.41180105865084
6.55146,8.37112,40,313.8576619298625
6.45582,7.74529,60,252.28293631690875
6.22095,6.23049,30,615.3783911491847
6.22035,6.22665,30,847.6610768134531
8.09524,19.26708,50,164.38962083604764
6.26996,6.52148,60,338.6775615323603
8.24456,20.37966,20,902.807286946694
8.15707,19.6966,50,745.1044770995032
6.60475,8.40911,50,182.72963394834733
6.5014,7.73114,50,972.8607149320845
6.31807,6.5368,60,771.6435777880221
6.3175,6.5331,10,687.7510198404525
6.31635,6.52567,10,905.6717321942871
6.61966,8.48485,10,124.51234407039529
6.50527,7.73413,40,892.426214744765
6.50473,7.73063,60,249.7856915347576
6.39208,6.99505,60,644.7630385544672
6.32151,6.53627,30,172.976012175958
6.32036,6.52886,10,838.3876803313658
6.50793,7.73646,50,168.21850954472288
6.50685,7.72947,60,779.8198095207456
6.43582,7.27102,10,674.0541833154417
6.43526,7.26743,10,946.1320768561045
6.39261,6.99438,60,702.0601953337784
6.32053,6.53608,20,568.4578441323445
6.31995,6.53238,10,155.43588644948807
6.31936,6.52867,10,131.58730082980216
6.63449,8.54196,10,858.2577204632428
6.63396,8.53849,50,569.6809056442123
6.63344,8.53504,30,985.913297469897
6.53651,7.90003,40,232.45507695204577
6.396,6.99385,40,644.263041059239
7.23115,12.6124,60,187.5988477970629
6.52374,7.79484,40,296.1240833309419
6.24394,6.00876,10,751.2415801464833
6.1835,5.63086,50,780.1473417886791
7.52572,14.7235,10,652.059443646053
7.51776,14.66447,20,366.61408255751616
7.12612,11.84139,30,955.0663919517566
6.64165,8.54442,20,544.4047256652384
6.54797,7.93035,20,354.90822886656736
6.49467,7.58419,10,203.96917797933884
6.30835,6.39205,50,644.3340238626965
6.28367,6.23619,60,942.0242030199843
6.24744,6.00817,40,103.29246260250838
6.17925,5.58155,50,672.1290441995849
7.53141,14.73183,40,782.8535437293922
7.05996,11.35347,20,316.78101609903206
6.3118,6.39151,30,195.23350858417518
6.3112,6.38774,50,154.29490576006393
6.28714,6.23562,40,972.9702095760252
6.25031,6.00363,50,740.5943154448275
6.18218,5.57691,10,521.0527942138017
8.26277,20.38455,50,616.331057905734
8.26259,20.32822,20,799.321262030449
7.433,13.94627,50,469.27532412962455
6.4163,7.01293,60,135.1846967797131
6.334,6.46518,60,184.40679053782992
6.33341,6.46143,40,587.4306778084093
6.43317,7.0768,60,780.6849500457818
6.34799,6.5318,40,294.56768647868626
6.33745,6.46465,30,163.35992421357528
6.33686,6.4609,30,891.233986041378
6.25999,5.97402,60,397.71956340862795
6.70043,8.79822,30,588.4294934601587
6.63945,8.39584,20,692.7896960598507
6.4371,7.07988,20,638.7249190625342
6.26351,5.9735,60,629.1621851421638
6.26289,5.96958,50,111.16436859976561
6.70022,7.04608,10,358.0509229079912
6.69966,7.04248,50,272.99582889903456
6.69911,7.03888,50,938.8677922420497
6.68688,6.95956,20,712.370625561064
7.24943,10.65408,20,955.5930353989605
7.21013,10.38996,20,499.8155250403338
7.09404,9.61367,60,414.41541554783817
8.16088,16.98729,20,104.86964314191086
7.32999,11.17319,40,305.49002774431085
6.88872,8.23269,60,173.1049877352317
6.86229,8.05919,30,710.0974533639095
8.16661,16.98981,60,306.77061809247857
8.16616,16.98654,10,307.6423358623791
6.90417,8.31194,50,769.5310473905952
6.90364,8.30848,10,508.34816896390396
6.89203,8.2322,50,609.4814630464409
7.23583,10.49108,50,926.1889117562217
7.2393,10.49055,60,710.4276501431303
7.23872,10.48672,10,616.2150087494463
7.20649,10.27112,10,806.9999177312393
6.84468,7.87684,60,863.3467242042689
6.84415,7.87335,60,596.9091034402932
6.84308,7.86638,10,606.9136376351546
6.57705,6.13584,30,991.1071765544116
6.57585,6.12809,30,481.10498482288483
6.57525,6.12424,10,746.488202450588
7.21161,10.28186,30,939.3815738924862
6.72818,7.09327,60,469.1296135710049
7.37293,11.33899,40,216.19370433096526
6.89263,8.14692,50,141.97548811388242
6.95202,8.51677,60,208.03087638162907
7.38738,11.4575,60,796.4777763020415
7.18004,10.0236,50,694.7229684215033
6.85744,7.87418,10,115.05576484048716
7.37422,11.33945,40,557.8787036092697
7.37363,11.33527,40,476.41272099257907
6.85756,7.85278,30,715.3829242757773
6.85702,7.84929,60,753.4836375507768
6.79989,7.47853,20,572.2864489791767
7.37725,11.33481,10,622.7797827065873
7.37432,11.31445,20,553.6259918033406
7.35599,11.18664,30,251.67903990503845
6.86088,7.85227,30,123.48945853077285
7.27128,10.57585,40,647.6073739806177
6.90464,8.11595,40,788.5976660038449
6.87328,7.91094,50,956.3621971657564
6.66549,6.57311,50,632.7553674830046
6.51841,5.64641,20,858.7828022060736
6.51777,5.64244,50,806.043683387084
5.47632,-0.54372,40,434.7745915879988
8.64196,20.92022,10,796.7122412786421
7.37798,11.28864,60,630.8821254501927
6.8766,7.91043,60,778.6323981125025
6.87607,7.90695,60,570.9008818713742
6.875,7.89999,50,776.0409820450851
6.81748,7.52606,40,120.83979572381477
6.73521,6.99597,20,760.7533940512957
6.92239,8.18778,30,558.5920217670787
6.89164,7.98644,50,646.994349876146
6.82136,7.52904,10,467.9592268353449
6.74923,7.06378,20,204.22046879456946
6.77517,6.31525,50,342.7403611402765
6.68403,5.73538,40,912.2908951472208
5.76529,0.13606,40,124.48451642176357
6.91047,7.16294,60,673.674416028932
8.24512,16.34615,30,540.5654200555957
8.24473,16.34323,60,956.9570878195725
7.35455,10.07319,30,217.57893322443243
7.25447,9.40209,40,988.005048708291
6.90942,7.13384,60,229.3635764687524
6.90886,7.13026,60,795.4812572685909
7.60403,11.74697,30,962.6884922494154
7.28782,9.60195,50,666.5290307222317
7.25836,9.40513,20,996.4154410660861
7.00608,7.74001,10,962.7788840027852
6.91278,7.13332,60,851.9042104972252
6.91223,7.12975,30,287.97916913135214
6.90946,7.11184,40,769.9083694348985
7.61728,11.78608,60,197.36430492708416
6.95347,7.35285,40,235.94227538653237
5.82549,0.33833,40,238.9586750434784
7.88141,13.59168,40,725.923946971844
6.92672,7.15678,40,188.22853662271365
6.92231,7.12819,60,221.80433993511866
6.72869,5.8818,60,152.4926319827352
8.80697,20.40714,50,958.5106953553902
7.59416,11.5763,10,367.48904448891915
7.45931,10.66085,10,455.64389525145253
6.7322,5.88123,50,498.21400278429314
7.59782,11.57572,30,747.2045905851905
7.59723,11.57168,60,962.7059632890033
7.43053,10.44256,60,639.8864142097586
7.434,10.44205,20,781.3185631412772
8.1648,15.50579,60,612.8033518551235
7.43456,10.44587,50,586.702135312501
7.08021,8.09181,10,551.2927653032732
7.0255,7.73347,40,381.6737838081081
6.7725,6.09368,20,487.67775474153365
6.7719,6.08987,40,883.7729532896797
6.77131,6.08605,20,306.2205881870692
5.79862,0.05284,20,870.5651688190818
5.79811,0.04979,60,633.7562754957121
8.77625,20.01136,30,485.35552121367687
8.53341,18.16455,20,262.2404483984361
8.14053,15.29772,30,415.9603159033956
7.43804,10.44537,20,965.5044277529411
7.4369,10.43772,40,771.6258989176077
6.77597,6.09308,30,374.2871993034491
5.81185,0.10066,20,635.206550529091
9.03627,22.00607,30,729.7488145602671
7.44151,10.44486,30,792.7865229755112
7.44094,10.44104,30,975.7644048250472
7.05771,7.89971,60,692.8790635945471
5.80839,0.04818,40,494.30940305016003
7.44441,10.44053,20,710.3785617549722
6.95564,7.21069,10,814.1979341851567
6.954,7.2,30,488.9624131028045
7.72105,12.28593,60,457.34258495551074
6.95735,7.19947,60,528.4353570697267
6.95407,7.17806,10,482.6337663358152
7.65068,11.78146,30,329.6557557583749
7.46338,10.52004,40,635.2217126466115
6.90034,6.24158,40,578.2791214576839
8.26795,15.47489,40,410.87739944434065
8.26723,15.46971,60,622.2076033873561
7.92065,13.02528,60,840.1957883811966
7.22046,8.30113,40,834.8851010273072
7.01339,6.94877,30,388.3734700773016
7.01061,6.93075,10,249.72734461295235
6.90732,6.2637,30,248.31002579498542
6.90438,6.24481,30,461.0263035918334
7.9538,13.22663,60,230.65991318566893
9.00475,20.97147,40,979.881286761251
9.00395,20.96515,10,167.7535530463952
7.92466,13.02472,30,438.5242093270722
6.92536,6.35719,20,535.8681186537257
7.95839,13.22972,60,567.3001912199302
9.00923,20.95176,40,968.1608507310549
8.7668,19.07533,30,665.2753983964242
7.95787,13.22609,60,615.1296681520614
7.92918,13.02768,20,325.4844887705761
7.92868,13.02418,50,617.5234067602581
7.40624,9.48533,30,198.08021813605376
7.32148,8.92295,40,103.34682489696218
6.92415,6.32664,40,215.07476896559228
6.92356,6.32288,20,206.25804691449196
6.91539,6.27015,60,823.5412736043116
8.0537,13.86247,40,804.7182611499987
7.96247,13.2292,20,622.0758412357059
7.13124,7.64942,10,444.4413701526963
6.92759,6.32609,20,165.50792127948887
6.92701,6.32234,30,464.32531325956296
6.91825,6.26583,30,499.99748857172665
6.91708,6.25828,40,432.8115203046764
6.91649,6.2545,30,174.1872771204247
6.91591,6.25072,40,370.19053573272737
8.05853,13.86587,60,922.5780931675544
7.99496,13.42504,20,778.4293790234537
7.99443,13.42137,40,762.3155698867611
7.96654,13.22868,60,576.0367189555063
7.89688,12.74943,60,743.9381306550216
7.08665,7.33579,30,395.90176079750665
6.91994,6.25395,20,587.9393942718734
6.91936,6.25018,60,898.3552047051546
6.91115,6.19723,60,351.69696492845236
7.55343,10.39788,40,891.7515782539763
7.32618,8.88648,10,516.9334158335955
7.32565,8.88298,40,484.8419834270004
7.04849,7.0647,20,671.0097060097738
7.92071,12.85761,50,952.7841588077501
7.54495,10.31754,40,709.2296320271265
7.05185,7.06418,30,350.68613683671896
6.95122,6.41059,40,294.4869922453744
6.94255,6.35448,30,223.01650960163434
6.72222,4.93756,40,716.4770800649571
7.05288,7.06344,60,381.3402293006105
6.9413,6.35444,60,192.75722530721004
7.05793,7.07366,10,347.7282759936228
7.05737,7.07007,30,492.2059290997994
7.05681,7.0665,50,249.97536353518535
7.05625,7.06291,10,972.4457978422649
7.04897,7.01632,20,737.6679423008817
6.9542,6.41367,20,954.9230446366446
7.21284,7.72178,20,336.8419587335576
7.16601,7.41688,60,385.6774214094829
6.80606,5.11787,10,477.7218161159783
5.99094,0.17018,40,609.8867051674551
8.25211,14.82827,60,575.3229957556061
7.03504,6.52655,30,719.4720392500217
7.2275,7.77306,30,491.56014510058327
7.10795,6.9962,60,455.33064785423215
7.10127,6.95304,10,485.6739138424695
7.03562,6.53025,30,118.81794143897535
7.03447,6.52285,10,955.6514563864117
7.00369,6.32552,50,625.9773656692923
6.97116,6.1175,40,103.12374039908951
6.57545,3.63396,20,991.1789631644723
8.10284,13.69567,30,194.2182709938596
7.94502,12.58747,10,597.6128764128705
7.36036,8.62362,60,623.3537165010607
7.23083,7.77255,40,249.97449533394774
7.18199,7.45414,10,839.778442251296
7.10909,6.98132,30,514.8482490849733
7.04248,6.55187,40,232.812427961005
7.01414,6.36993,30,623.762610884436
7.01239,6.35871,50,551.0489797135649
6.24497,1.59318,10,572.544251785761
8.85787,19.25095,50,894.4290647367595
8.13829,13.9162,30,347.1397770963569
7.94893,12.58697,40,689.5531913168163
7.28036,8.07453,10,828.518830032531
6.98524,6.16214,60,921.8130613119131
6.98465,6.15833,10,918.1948456407262
8.89793,19.51404,60,207.19569223124054
7.29795,8.16775,60,938.249176661004
7.29742,8.16428,20,212.87222241463144
7.26142,7.92816,20,252.511212379885
7.043,6.51018,60,597.5243676521459
8.17442,14.11003,10,287.09192285152324
